,Store Number,City,Total Sales,Total Sales mean,County Number,Price per Liter mean_x,Zip Code,Total Volume Sold (Liters),Total Volume Sold (Liters) mean,Total Margin mean,2015 Sales,2015 Sales mean,Price per Liter mean_y,2015 Volume Sold (Liters),2015 Volume Sold (Liters) mean,2015 Margin mean,2015 Sales Q1,2016 Sales,2016 Sales mean,Price per Liter mean,2016 Volume Sold (Liters),2016 Volume Sold (Liters) mean,2016 Margin mean,2016 Sales Q1
531,4284,IOWA FALLS,9421.26,154.446885246,42.0,13.371147541,50126,900.75,14.7663934426,51.9501639344,7292.01,165.7275,13.6193073593,726.0,16.5,55.7877272727,2743.05,2129.25,125.25,12.7288515406,174.75,10.2794117647,42.0176470588,2129.25
532,4285,NEW HAMPTON,14204.58,118.3715,19.0,13.2582777778,50659,1263.5,10.5291666667,39.5083333333,12261.64,126.408659794,12.8802110947,1130.5,11.6546391753,42.1962886598,2722.54,1942.94,84.4756521739,14.8527329193,133.0,5.78260869565,28.172173913,1942.94
533,4289,WAUKON,11419.39,109.801826923,3.0,14.0180952381,52172,1045.75,10.0552884615,37.0198076923,9784.11,113.76872093,13.9356146179,903.0,10.5,38.3946511628,358.72,1635.28,90.8488888889,14.4121693122,142.75,7.93055555556,30.4511111111,1635.28
534,4291,CRESTON,33200.06,83.00015,88.0,15.3725761905,50801,2207.5,5.51875,27.694,25211.94,81.0673311897,15.3321926198,1645.5,5.29099678457,27.0547588424,3183.12,7988.12,89.7541573034,15.5136918138,562.0,6.31460674157,29.927752809,7988.12
535,4293,EDDYVILLE,3949.21,123.4128125,90.0,17.4150744048,52553,277.75,8.6796875,41.2571875,2858.44,124.28,17.9844927536,196.25,8.53260869565,41.5195652174,8142.62,1090.77,121.196666667,15.9598941799,81.5,9.05555555556,40.5866666667,1090.77
536,4295,DES MOINES,7361.52,36.0858823529,77.0,19.7060739029,50317,510.99,2.50485294118,12.0568627451,7048.7,36.9041884817,19.6272675143,494.28,2.58785340314,12.3313089005,821.1,312.82,24.0630769231,20.8639216122,16.71,1.28538461538,8.02461538462,312.82
537,4296,KEOSAUQUA,14108.45,77.9472375691,89.0,16.2056802381,52565,1012.7,5.59502762431,26.0197237569,11855.86,77.4892810458,15.7121859997,874.71,5.71705882353,25.8716339869,1200.65,2252.59,80.4496428571,18.9022737552,137.99,4.92821428571,26.8289285714,2252.59
538,4297,CEDAR RAPIDS,29805.78,110.802156134,57.0,19.4165657639,52402,1908.27,7.09394052045,37.1481784387,27002.94,109.323643725,19.722984384,1716.07,6.94765182186,36.6467206478,8740.01,2802.84,127.401818182,15.9763203463,192.2,8.73636363636,42.7781818182,2802.84
539,4298,DYSART,4898.46,132.390810811,86.0,13.3054440154,52224,370.5,10.0135135135,44.2362162162,3873.3,124.94516129,12.7218740399,307.5,9.91935483871,41.7696774194,5127.16,1025.16,170.86,16.3205555556,63.0,10.5,56.98,1025.16
540,4299,CENTRAL CITY,9539.6,72.2696969697,57.0,13.5074972944,52214,865.77,6.55886363636,24.1928787879,7906.47,73.8922429907,13.6850778816,709.9,6.63457943925,24.7318691589,1943.42,1633.13,65.3252,12.747452381,155.87,6.2348,21.886,1633.13
541,4300,OSKALOOSA,20706.88,265.472820513,62.0,14.9910622711,52577,1346.0,17.2564102564,88.5611538462,16161.38,252.5215625,15.4866220238,980.0,15.3125,84.25015625,2100.64,4545.5,324.678571429,12.7256462585,366.0,26.1428571429,108.268571429,4545.5
542,4301,DES MOINES,27740.9,141.535204082,77.0,24.903569012,50320,1253.32,6.39448979592,47.1969387755,23161.42,141.228170732,24.4463893883,1043.92,6.36536585366,47.0937804878,4492.24,4579.48,143.10875,27.2466145833,209.4,6.54375,47.725625,4579.48
543,4303,MEDIAPOLIS,12844.99,42.3927062706,29.0,16.7705277427,52637,858.18,2.83227722772,14.1387128713,10525.08,42.7848780488,16.7062670715,708.93,2.88182926829,14.2702439024,6439.69,2319.91,40.7001754386,17.0478632711,149.25,2.61842105263,13.5710526316,2319.91
544,4306,HAMPTON,8471.93,37.1575877193,35.0,17.6660960515,50441,608.37,2.66828947368,12.4149561404,7273.55,38.2818421053,17.5707900013,527.68,2.77726315789,12.7946842105,1655.33,1198.38,31.5363157895,18.1426263026,80.69,2.12342105263,10.5163157895,1198.38
545,4310,CHEROKEE,12647.88,92.3202919708,18.0,14.2921724018,51012,1012.0,7.38686131387,31.0475912409,10640.49,102.312403846,14.5205723443,801.25,7.70432692308,34.3893269231,1378.9,2007.39,60.83,13.5723665224,210.75,6.38636363636,20.5160606061,2007.39
546,4311,FORT DODGE,41423.63,295.883071429,94.0,13.9781496599,50501,4293.0,30.6642857143,101.315357143,36146.01,322.732232143,13.8108333333,3843.75,34.3191964286,110.834196429,499.98,5277.62,188.486428571,14.647414966,449.25,16.0446428571,63.24,5277.62
547,4312,COUNCIL BLUFFS,177062.07,189.573950749,78.0,20.8973000342,51501,9754.71,10.4440149893,63.2375695931,145363.04,194.595769746,20.6481936671,8029.51,10.7490093708,64.9171218206,1749.7,31699.03,169.513529412,21.8923933832,1725.2,9.2256684492,56.528342246,31699.03
548,4313,ATLANTIC,13781.76,188.791232877,15.0,12.8928310502,50022,1470.0,20.1369863014,64.2264383562,9030.94,164.198909091,13.1188138528,958.5,17.4272727273,55.6747272727,1543.08,4750.82,263.934444444,12.2023280423,511.5,28.4166666667,90.3566666667,4750.82
549,4315,WASHINGTON,5479.23,144.190263158,92.0,14.1938847118,52353,411.75,10.8355263158,48.1310526316,4732.35,147.8859375,14.3705952381,353.25,11.0390625,49.370625,2660.34,746.88,124.48,13.2514285714,58.5,9.75,41.52,746.88
550,4317,GREENFIELD,12815.87,79.110308642,1.0,15.5651058201,50849,992.75,6.12808641975,26.4298148148,9983.13,75.0611278195,15.2223129252,830.5,6.24436090226,25.0908270677,3822.09,2832.74,97.6806896552,17.1372249589,162.25,5.59482758621,32.5706896552,2832.74
551,4318,RED OAK,10591.54,124.606352941,69.0,16.0164369748,51566,790.75,9.30294117647,41.6155294118,7834.27,124.353492063,14.6123960695,636.25,10.0992063492,41.5480952381,2221.98,2757.27,125.330454545,20.0370995671,154.5,7.02272727273,41.8086363636,2757.27
552,4319,HUMBOLDT,9700.32,95.1011764706,46.0,13.0996451914,50548,885.75,8.68382352941,31.8100980392,8293.71,104.983670886,13.5924231465,729.75,9.23734177215,35.1202531646,484.53,1406.61,61.1569565217,11.4070600414,156.0,6.78260869565,20.4404347826,1406.61
553,4320,PERRY,22822.21,144.444367089,8.0,16.4687010247,50220,1795.25,11.3623417722,48.2003164557,18181.59,138.790763359,16.0620392585,1381.0,10.5419847328,46.3222137405,2367.94,4640.62,171.874814815,18.4417636684,414.25,15.3425925926,57.3125925926,4640.62
554,4321,CHARLES CITY,10317.26,117.241590909,34.0,14.1891233766,50616,1089.75,12.3835227273,39.7385227273,9517.99,134.056197183,14.3819919517,1020.0,14.3661971831,45.4995774648,548.64,799.27,47.0158823529,13.3836134454,69.75,4.10294117647,15.6776470588,799.27
555,4324,DAYTON,7354.9,79.0849462366,94.0,15.3615719406,50530,527.75,5.6747311828,26.4367741935,5514.88,83.5587878788,15.2394083694,417.75,6.32954545455,27.9560606061,3664.96,1840.02,68.1488888889,15.6601940035,110.0,4.07407407407,22.722962963,1840.02
556,4325,VILLISCA,1827.87,83.085,69.0,17.0393939394,50864,149.25,6.78409090909,27.7536363636,1020.5,68.0333333333,15.872,81.75,5.45,22.7546666667,634.94,807.37,115.338571429,19.540952381,67.5,9.64285714286,38.4657142857,807.37
557,4326,STRATFORD,5456.39,69.0682278481,40.0,17.6650768535,50249,435.15,5.5082278481,23.0979746835,4199.7,66.6619047619,17.3764493575,328.65,5.21666666667,22.2663492063,953.2,1256.69,78.543125,18.801547619,106.5,6.65625,26.3725,1256.69
558,4334,DUBUQUE,24371.09,208.29991453,31.0,13.8890761091,52001,2098.0,17.9316239316,70.3246153846,19159.46,228.088809524,13.0607142857,1683.1,20.0369047619,77.2614285714,1727.77,5211.63,157.928181818,15.9976334776,414.9,12.5727272727,52.6672727273,5211.63
559,4336,GEORGE,5311.23,44.26025,60.0,16.0769705514,51237,375.74,3.13116666667,14.7790833333,4230.87,48.6306896552,16.2356955607,282.74,3.24988505747,16.2440229885,2031.33,1080.36,32.7381818182,15.6585137085,93.0,2.81818181818,10.916969697,1080.36
560,4337,LARCHWOOD,7924.32,108.552328767,60.0,23.5539138943,51241,406.7,5.57123287671,36.2298630137,5937.49,109.953518519,22.7067901235,314.45,5.82314814815,36.7111111111,3743.07,1986.83,104.57,25.9615288221,92.25,4.85526315789,34.8621052632,1986.83
561,4338,MELBOURNE,984.3,164.05,64.0,13.5406349206,50162,82.5,13.75,54.6966666667,890.1,178.02,14.1554285714,73.5,14.7,59.348,2736.85,94.2,94.2,10.4666666667,9.0,9.0,31.44,94.2
562,4343,DES MOINES,9551.99,101.616914894,77.0,21.6293285848,50313,498.55,5.30372340426,33.8918085106,7307.98,94.9088311688,21.5028167139,385.53,5.00688311688,31.6550649351,1871.75,2244.01,132.000588235,22.2023529412,113.02,6.64823529412,44.0229411765,2244.01
563,4344,GRIMES,23150.89,29.6047186701,77.0,20.0013121822,50111,1460.85,1.86809462916,9.88493606138,18591.39,29.746224,19.9523117071,1192.56,1.908096,9.934848,6808.32,4559.5,29.0414012739,20.1963777677,268.29,1.70885350318,9.68624203822,4559.5
564,4345,GRINNELL,18462.22,36.6313888889,79.0,17.9980981527,50112,1147.59,2.27696428571,12.2269444444,15088.32,37.7208,18.1584451137,919.79,2.299475,12.592975,284.31,3373.9,32.4413461538,17.3813790717,227.8,2.19038461538,10.8191346154,3373.9
565,4346,SHELLSBURG,10709.11,32.4518484848,6.0,14.9199202932,52332,910.37,2.7586969697,10.8465151515,8580.19,31.6612177122,14.4022188775,753.52,2.78051660517,10.5879335793,1569.68,2128.92,36.0833898305,17.2978369653,156.85,2.65847457627,12.0342372881,2128.92
566,4351,CLEAR LAKE,3120.14,100.649677419,17.0,17.4796927803,50248,215.75,6.95967741935,33.6619354839,2682.14,99.3385185185,17.8282892416,184.25,6.82407407407,33.2392592593,812.68,438.0,109.5,15.1266666667,31.5,7.875,36.515,438.0
567,4353,CLEAR LAKE,3683.57,69.5013207547,17.0,16.9100911883,50248,265.05,5.00094339623,23.2067924528,2584.52,71.7922222222,17.9940617102,177.67,4.93527777778,23.9438888889,1491.35,1099.05,64.65,14.6146242008,87.38,5.14,21.6458823529,1099.05
568,4355,STORY CITY,5513.31,84.8201538462,85.0,16.9384527317,50248,434.11,6.67861538462,28.3913846154,4963.91,90.2529090909,17.3906389426,375.11,6.82018181818,30.1790909091,797.94,549.4,54.94,14.4514285714,59.0,5.9,18.559,549.4
569,4356,NEVADA,3890.62,69.4753571429,85.0,18.7125680272,50201,294.05,5.25089285714,23.17,3659.44,73.1888,18.8607047619,267.6,5.352,24.408,1199.39,231.18,38.53,17.4780952381,26.45,4.40833333333,12.8533333333,231.18
570,4357,STORY CITY,5994.07,96.6785483871,85.0,16.1120075906,50248,492.16,7.93806451613,32.3156451613,4233.97,98.4644186047,14.6413476355,394.81,9.18162790698,32.9425581395,1200.71,1760.1,92.6368421053,19.4403432784,97.35,5.12368421053,30.8968421053,1760.1
571,4358,CLARION,5185.81,144.050277778,99.0,15.3231216931,50525,414.25,11.5069444444,48.1683333333,4519.15,145.779032258,15.571797235,364.75,11.7661290323,48.7664516129,1162.04,666.66,133.332,13.7813333333,49.5,9.9,44.46,666.66
572,4359,WAUKEE,4069.92,78.2676923077,25.0,16.5022672065,50263,303.13,5.82942307692,26.1015384615,2820.62,80.5891428571,16.8298503401,220.75,6.30714285714,26.8774285714,624.36,1249.3,73.4882352941,15.8278313431,82.38,4.84588235294,24.5041176471,1249.3
573,4360,NEWTON,4976.21,113.095681818,50.0,14.5574214792,50208,456.93,10.3847727273,37.7311363636,4138.09,118.231142857,15.0449489072,367.33,10.4951428571,39.4425714286,1289.97,838.12,93.1244444444,12.6614814815,89.6,9.95555555556,31.0755555556,838.12
574,4361,DES MOINES,8099.49,60.4439552239,77.0,19.5121209681,50313,573.8,4.28208955224,20.2112686567,6274.6,66.7510638298,20.7177814245,409.82,4.35978723404,22.3191489362,605.93,1824.89,45.62225,16.6788188956,163.98,4.0995,15.25775,1824.89
575,4362,POLK CITY,8217.59,90.3031868132,77.0,16.3405402374,50226,545.99,5.99989010989,30.2638461538,6527.33,89.4154794521,16.1353986412,432.69,5.92726027397,29.971369863,664.19,1690.26,93.9033333333,17.1725033772,113.3,6.29444444444,31.45,1690.26
576,4364,GRINNELL,3274.63,116.951071429,79.0,22.735,50112,154.1,5.50357142857,38.9967857143,2711.61,135.5805,23.4216666667,122.25,6.1125,45.2075,1118.03,563.02,70.3775,21.0183333333,31.85,3.98125,23.47,563.02
577,4365,GRINNELL,3805.89,105.719166667,79.0,18.987989418,50112,266.6,7.40555555556,35.3136111111,3660.37,110.92030303,19.1256854257,259.1,7.85151515152,37.0524242424,1498.54,145.52,48.5066666667,17.4733333333,7.5,2.5,16.1866666667,145.52
578,4366,TIFFIN,5196.98,68.3813157895,52.0,18.2947428019,52340,341.81,4.4975,22.8346052632,4249.11,74.5457894737,19.1777173456,273.42,4.79684210526,24.8743859649,676.89,947.87,49.8878947368,15.6458191707,68.39,3.59947368421,16.7152631579,947.87
579,4367,MASON CITY,3614.91,97.7002702703,17.0,15.9073745174,50401,274.75,7.42567567568,32.5813513514,3181.65,102.633870968,16.4634562212,231.55,7.46935483871,34.2267741935,1174.03,433.26,72.21,13.0342857143,43.2,7.2,24.08,433.26
580,4368,JOHNSTON,4703.15,60.2967948718,77.0,17.7464835165,50131,339.19,4.34858974359,20.1791025641,3965.26,61.9571875,17.802436756,295.52,4.6175,20.74890625,221.12,737.89,52.7064285714,17.4906972789,43.67,3.11928571429,17.5742857143,737.89
581,4369,NORWALK,7676.66,79.9652083333,91.0,16.5032858604,50211,600.29,6.25302083333,26.7040625,6314.67,80.9573076923,15.7578009638,500.16,6.41230769231,27.0442307692,1630.31,1361.99,75.6661111111,19.7337204121,100.13,5.56277777778,25.23,1361.99
582,4370,NORWALK,5017.72,65.1651948052,91.0,16.3352952999,50211,392.84,5.10181818182,21.7985714286,3480.37,63.2794545455,16.0998008658,264.15,4.80272727273,21.1130909091,674.84,1537.35,69.8795454545,16.9240313853,128.69,5.84954545455,23.5122727273,1537.35
583,4371,WEST DES MOINES,6670.01,84.4305063291,77.0,17.3885605594,50265,424.52,5.37367088608,28.2786075949,5218.19,81.53421875,17.6962663453,332.27,5.19171875,27.34203125,867.23,1451.82,96.788,16.0756825397,92.25,6.15,32.2746666667,1451.82
584,4372,MASON CITY,2833.22,91.3941935484,17.0,16.0721438376,50401,237.5,7.66129032258,30.5464516129,1659.86,82.993,16.8258928571,151.22,7.561,27.782,1786.98,1173.36,106.669090909,14.7016910749,86.28,7.84363636364,35.5727272727,1173.36
585,4373,WEST DES MOINES,10183.91,89.3325438596,77.0,17.9247796953,50266,631.37,5.53833333333,29.8538596491,8299.25,90.2092391304,17.6136090014,523.03,5.68510869565,30.1632608696,1185.82,1884.66,85.6663636364,19.226038961,108.34,4.92454545455,28.56,1884.66
586,4374,GRIMES,4893.77,77.6788888889,77.0,17.635912261,50111,355.28,5.63936507937,25.9282539683,3908.01,84.9567391304,16.6012867341,289.62,6.29608695652,28.3619565217,1200.75,985.76,57.9858823529,20.4354872162,65.66,3.86235294118,19.3429411765,985.76
587,4375,GRIMES,6285.66,71.4279545455,77.0,16.1675507661,50111,462.9,5.26022727273,23.8655681818,5021.32,71.7331428571,16.4219651808,365.93,5.22757142857,23.9784285714,968.49,1264.34,70.2411111111,15.1781613757,96.97,5.38722222222,23.4266666667,1264.34
588,4376,MASON CITY,10297.25,75.1624087591,17.0,15.5233665572,50401,917.18,6.69474452555,25.0983211679,8259.18,77.1885981308,15.2800033378,734.55,6.86495327103,25.7814018692,368.34,2038.07,67.9356666667,16.3913620399,182.63,6.08766666667,22.662,2038.07
589,4377,DES MOINES,8061.5,58.4166666667,77.0,20.6669853366,50313,459.1,3.3268115942,19.4849275362,6838.18,68.3818,20.9418060006,395.57,3.9557,22.8094,1094.89,1223.32,32.1926315789,19.943773063,63.53,1.67184210526,10.7363157895,1223.32
590,4378,WAUKEE,6079.12,124.063673469,25.0,16.1243002915,50263,495.59,10.1140816327,41.3804081633,5089.54,124.135121951,15.9450929152,428.09,10.4412195122,41.4068292683,2126.68,989.58,123.6975,17.0427380952,67.5,8.4375,41.245,989.58
591,4379,WEST DES MOINES,7560.67,87.9147674419,77.0,17.1790310599,50266,527.92,6.13860465116,29.3313953488,5827.9,86.9835820896,17.2068675154,414.95,6.19328358209,29.0255223881,506.33,1732.77,91.1984210526,17.0808709273,112.97,5.94578947368,30.41,1732.77
592,4380,WEST BRANCH,3509.51,106.348787879,16.0,18.2841269841,52358,238.9,7.23939393939,35.7172727273,2851.28,101.831428571,18.0165306122,204.9,7.31785714286,34.2535714286,806.37,658.23,131.646,19.7826666667,34.0,6.8,43.914,658.23
593,4382,WEST DES MOINES,7991.63,49.028404908,77.0,19.4234050874,50265,509.15,3.1236196319,16.3779754601,6611.76,51.654375,19.4500193793,421.37,3.291953125,17.260859375,1507.59,1379.87,39.4248571429,19.3260728202,87.78,2.508,13.1491428571,1379.87
594,4384,ADEL,8839.82,71.8684552846,25.0,17.2414916681,50003,732.54,5.9556097561,24.0275609756,7306.21,73.0621,17.096152381,596.31,5.9631,24.4386,185.04,1533.61,66.6786956522,17.8734016123,136.23,5.92304347826,22.2404347826,1533.61
595,4385,NEW VIRGINIA,3520.97,100.599142857,91.0,17.4282993197,50210,255.45,7.29857142857,33.7202857143,3041.03,101.367666667,16.2865714286,234.45,7.815,34.0056666667,1399.99,479.94,95.988,24.2786666667,21.0,4.2,32.008,479.94
596,4387,SPIRIT LAKE,5952.01,100.881525424,30.0,14.9913216962,51360,486.3,8.24237288136,33.7518644068,5081.49,105.864375,15.2473342269,402.92,8.39416666667,35.3889583333,1949.45,870.52,79.1381818182,13.8741761076,83.38,7.58,26.6081818182,870.52
597,4388,CLIVE,1828.81,48.1265789474,77.0,18.210002333,50325,126.03,3.31657894737,16.0607894737,1162.28,58.114,19.757212766,68.06,3.403,19.393,1664.58,666.53,37.0294444444,16.4908796296,57.97,3.22055555556,12.3583333333,666.53
598,4392,CLIVE,8417.73,42.5137878788,77.0,18.0880226712,50325,555.45,2.8053030303,14.1974242424,6300.54,41.18,17.878463305,408.03,2.6668627451,13.758627451,800.4,2117.19,47.0486666667,18.8005245163,147.42,3.276,15.6893333333,2117.19
599,4393,CLIVE,5097.05,68.8790540541,77.0,18.8389658393,50325,336.65,4.54932432432,23.032972973,4573.5,68.2611940299,19.1304000812,298.65,4.45746268657,22.8337313433,1046.61,523.55,74.7928571429,16.0495238095,38.0,5.42857142857,24.94,523.55
600,4395,ELLSWORTH,7412.66,80.5723913043,40.0,15.6658139234,50075,633.07,6.88119565217,27.180326087,6228.02,81.9476315789,16.2750579574,510.57,6.71802631579,27.6638157895,47.72,1184.64,74.04,12.7719047619,122.5,7.65625,24.88375,1184.64
601,4396,REINBECK,3598.59,109.048181818,38.0,11.5545743146,50669,321.75,9.75,36.5960606061,3276.78,117.027857143,11.9757993197,279.0,9.96428571429,39.2978571429,2071.69,321.81,64.362,9.19571428571,42.75,8.55,21.466,321.81
602,4397,ANKENY,4688.29,60.1062820513,77.0,17.6632848505,50021,323.5,4.14743589744,20.0528205128,3853.84,67.6112280702,17.4504845447,269.9,4.7350877193,22.5580701754,765.5,834.45,39.7357142857,18.2408856805,53.6,2.55238095238,13.2528571429,834.45
603,4398,BELMOND,7856.17,120.864153846,99.0,14.1654786844,50421,772.45,11.8838461538,40.4761538462,6122.65,122.453,13.9295222898,598.5,11.97,40.9386,1421.19,1733.52,115.568,14.952,173.95,11.5966666667,38.9346666667,1733.52
604,4401,MARION,4425.01,76.2932758621,57.0,16.9117457552,52302,319.61,5.51051724138,25.4417241379,3493.84,75.9530434783,17.073512125,252.7,5.49347826087,25.3297826087,1057.13,931.17,77.5975,16.2916413374,66.91,5.57583333333,25.8708333333,931.17
605,4402,RIVERSIDE,14629.2,109.173134328,92.0,16.2243481113,52327,1162.94,8.67865671642,36.6300746269,11758.64,105.933693694,16.064482233,947.71,8.53792792793,35.5737837838,915.34,2870.56,124.806956522,16.9958747412,215.23,9.35782608696,41.727826087,2870.56
606,4404,ANKENY,6238.92,84.3097297297,77.0,15.7898712999,50021,452.35,6.11283783784,28.215,5360.07,86.4527419355,15.6392473118,395.55,6.37983870968,28.9493548387,855.24,878.85,73.2375,16.5680952381,56.8,4.73333333333,24.4208333333,878.85
607,4405,ANKENY,7268.2,43.2630952381,77.0,18.194894141,50021,515.15,3.06636904762,14.4575,5569.77,45.2826829268,18.3639472469,388.27,3.15666666667,15.142601626,1244.25,1698.43,37.7428888889,17.7328156515,126.88,2.81955555556,12.5848888889,1698.43
608,4406,ANKENY,6055.07,86.501,77.0,15.4390309741,50023,471.86,6.74085714286,28.9041428571,4717.5,89.0094339623,15.2661432586,375.23,7.07981132075,29.7605660377,1787.49,1337.57,78.6805882353,15.9780338518,96.63,5.68411764706,26.2341176471,1337.57
609,4408,BOONE,3783.96,105.11,8.0,17.4678306878,50036,281.5,7.81944444444,35.1166666667,2926.35,117.054,19.2552,190.1,7.604,39.0332,224.91,857.61,77.9645454545,13.4056277056,91.4,8.30909090909,26.2154545455,857.61
610,4409,BOONE,3373.57,116.33,8.0,15.9751970443,50036,270.17,9.31620689655,38.9010344828,2736.8,124.4,16.1827597403,225.67,10.2577272727,41.6245454545,754.04,636.77,90.9671428571,15.3228571429,44.5,6.35714285714,30.3414285714,636.77
611,4410,PERRY,6678.04,63.6003809524,8.0,15.7619432205,50220,568.6,5.41523809524,21.3038095238,5448.37,64.861547619,15.4757467694,475.03,5.65511904762,21.7478571429,893.6,1229.67,58.5557142857,16.9067290249,93.57,4.45571428571,19.5276190476,1229.67
612,4411,DE SOTO,7487.22,65.1062608696,25.0,16.1726055901,50069,605.18,5.26243478261,21.816173913,6347.84,64.773877551,16.0805843052,517.08,5.27632653061,21.7224489796,1064.46,1139.38,67.0223529412,16.7030812325,88.1,5.18235294118,22.3564705882,1139.38
613,4412,TIPTON,2653.52,53.0704,16.0,18.6941,52772,190.32,3.8064,17.7908,2489.97,52.9780851064,18.5369452888,176.07,3.74617021277,17.7655319149,1129.34,163.55,54.5166666667,21.1561904762,14.25,4.75,18.1866666667,163.55
614,4413,WAPELLO,4445.36,103.380465116,58.0,17.0777630122,52653,301.2,7.00465116279,34.4739534884,3763.4,104.538888889,17.4299206349,256.2,7.11666666667,34.8622222222,731.52,681.96,97.4228571429,15.2666666667,45.0,6.42857142857,32.4771428571,681.96
615,4414,NEOLA,5029.37,79.8312698413,78.0,16.1994066515,51559,370.37,5.87888888889,26.683015873,3945.26,73.0603703704,15.576186067,313.17,5.79944444444,24.4355555556,770.02,1084.11,120.456666667,19.9387301587,57.2,6.35555555556,40.1677777778,1084.11
616,4415,ACKLEY,4119.25,72.2675438596,42.0,16.3607018105,50601,352.03,6.17596491228,24.2207017544,3279.11,79.9782926829,16.9076843022,279.98,6.8287804878,26.8387804878,1156.18,840.14,52.50875,14.9590591755,72.05,4.503125,17.511875,840.14
617,4416,CASEY,5143.62,139.016756757,39.0,17.2031660232,50048,343.2,9.27567567568,46.3594594595,4060.65,145.023214286,17.7181632653,257.2,9.18571428571,48.3632142857,313.22,1082.97,120.33,15.600952381,86.0,9.55555555556,40.1255555556,1082.97
618,4417,ADAIR,4214.1,145.313793103,1.0,16.1861740558,50002,270.0,9.31034482759,48.8062068966,3482.94,145.1225,16.1732936508,225.0,9.375,48.8141666667,1096.06,731.16,146.232,16.248,45.0,9.0,48.768,731.16
619,4418,WALNUT,5539.4,106.526923077,78.0,17.3507234432,51577,362.2,6.96538461538,35.5528846154,3995.56,102.45025641,16.1967032967,277.7,7.12051282051,34.2051282051,152.04,1543.84,118.756923077,20.8127838828,84.5,6.5,39.5961538462,1543.84
620,4419,LAMONI,4624.4,73.4031746032,27.0,17.1660656478,50140,329.71,5.23349206349,24.5852380952,4119.09,76.2794444444,16.8219090406,295.71,5.47611111111,25.562037037,438.54,505.31,56.1455555556,19.231005291,34.0,3.77777777778,18.7244444444,505.31
621,4420,OTTUMWA,3138.46,47.5524242424,90.0,18.6970256092,52501,205.08,3.10727272727,15.9003030303,2299.86,46.9359183673,19.2172079841,135.81,2.77163265306,15.7093877551,6566.6,838.6,49.3294117647,17.197676411,69.27,4.07470588235,16.4505882353,838.6
622,4421,HAMPTON,3640.27,107.066764706,35.0,18.9923924251,50441,239.23,7.03617647059,35.7141176471,3017.02,107.750714286,20.5111363801,180.23,6.43678571429,35.9396428571,834.48,623.25,103.875,11.9049206349,59.0,9.83333333333,34.6616666667,623.25
623,4424,BURLINGTON,3460.66,108.145625,29.0,17.4837202381,52601,208.65,6.5203125,36.061875,2556.84,116.22,16.2884415584,159.9,7.26818181818,38.7572727273,1974.0,903.82,90.382,20.1133333333,48.75,4.875,30.132,903.82
624,4426,MARSHALLTOWN,34937.25,88.4487341772,64.0,17.5600028235,50158,2395.79,6.06529113924,29.524278481,28080.78,91.1713636364,17.1551876037,1939.76,6.29792207792,30.4396103896,664.38,6856.47,78.81,18.9931417625,456.03,5.24172413793,26.2837931034,6856.47
625,4427,NORTH LIBERTY,5467.46,69.2083544304,52.0,16.9642170146,52317,387.77,4.90848101266,23.1653164557,4489.19,77.3998275862,16.2449885281,325.27,5.60810344828,25.9277586207,94.08,978.27,46.5842857143,18.9506575964,62.5,2.97619047619,15.5357142857,978.27
626,4428,AMES,10000.6,123.464197531,85.0,16.4981775426,50014,700.7,8.65061728395,41.1914814815,7771.78,127.406229508,17.1506323185,527.2,8.64262295082,42.4863934426,1682.03,2228.82,111.441,14.5081904762,173.5,8.675,37.242,2228.82
627,4429,COLFAX,5789.52,115.7904,50.0,17.3942806484,50054,365.63,7.3126,38.6826,4482.9,112.0725,17.5096365248,283.13,7.07825,37.46075,428.2,1306.62,130.662,16.9328571429,82.5,8.25,43.57,1306.62
628,4430,FORT DODGE,3584.28,123.595862069,94.0,13.717635468,50501,316.45,10.9120689655,41.6548275862,3339.27,128.433461538,14.063003663,287.2,11.0461538462,43.3169230769,1254.86,245.01,81.67,10.7244444444,29.25,9.75,27.25,245.01
629,4431,FORT DODGE,2967.05,102.312068966,94.0,11.8412807882,50501,266.5,9.18965517241,34.1213793103,2485.68,108.073043478,12.65436853,207.75,9.03260869565,36.0426086957,470.49,481.37,80.2283333333,8.72444444444,58.75,9.79166666667,26.7566666667,481.37
630,4433,PLEASANT HILL,4722.59,64.6930136986,77.0,17.303695573,50317,350.71,4.80424657534,21.5995890411,3449.05,73.3840425532,17.4815027031,273.51,5.81936170213,24.5036170213,1170.79,1273.54,48.9823076923,16.9822749916,77.2,2.96923076923,16.35,1273.54
631,4434,ROCK RAPIDS,8085.81,77.0077142857,60.0,15.5519580499,51246,618.04,5.8860952381,25.726,6289.96,76.7068292683,15.4776538908,489.17,5.96548780488,25.6408536585,1193.83,1795.85,78.0804347826,15.81686853,128.87,5.60304347826,26.0295652174,1795.85
632,4435,COUNCIL BLUFFS,3788.4,99.6947368421,78.0,16.1708489975,51501,270.74,7.12473684211,33.3057894737,3203.52,100.11,16.3738653274,221.99,6.9371875,33.45375,2163.51,584.88,97.48,15.0880952381,48.75,8.125,32.5166666667,584.88
633,4436,AMES,11284.76,109.560776699,85.0,18.4307743874,50010,895.07,8.69,36.6305825243,9496.7,114.418072289,19.0860929432,750.95,9.04759036145,38.2445783133,1012.41,1788.06,89.403,15.711202381,144.12,7.206,29.9325,1788.06
